random_ID,NZDep2006,ch_asian,ch_euro,ch_maori,ch_melaa,ch_other,ch_pacific,m_age,m_asian,m_euro,m_maori,m_melaa,m_other,m_pacific,m_wklfs_code,d_age,d_asian,d_euro,d_maori,d_melaa,d_other,d_pacific,d_wklfs_code,bedroom_count_code,m_years_at_addr_code,m_tenure_holder_code,m_education,m_work_hours,m_smoke,m_income_srce7,m_income_srce8,m_income_srce9,m_income_srce10,m_income_srce11,m_income_srce12,d_years_at_addr_code,d_tenure_holder_code,d_education,d_work_hours,d_smoke,d_income_srce7,d_income_srce8,d_income_srce9,d_income_srce10,d_income_srce11,d_income_srce12,ch_sex,child_depend_family_type_code,d_family_role_code,heat_fuel,m_family_role_code,telecomm1_code,telecomm2_code,telecomm4_code,usual_resdnt_count_code,twin,singparstat,total_income_hhld_code
6176,2,0,1,0,0,0,0,31,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,3,2,2,11,0,3,0,0,0,0,0,0,3,2,11,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
6177,1,1,0,0,0,0,0,32,1,0,0,0,0,0,3,35,1,0,0,0,0,0,1,4,5,1,10,0,3,0,1,0,0,1,0,5,1,9,9,3,0,1,0,0,1,0,2,21,1,1,1,1,2,4,6,1,1,NA
6179,6,1,0,0,0,0,0,29,1,0,0,0,0,0,2,34,1,0,0,0,0,0,1,3,2,2,9,0,3,0,0,0,0,1,0,4,2,1,45,3,0,0,0,0,1,0,2,21,1,1,1,1,2,4,8,1,1,NA
6180,8,0,0,1,0,0,0,22,0,0,1,0,0,0,3,32,0,0,1,0,0,0,1,2,0,2,2,0,3,0,0,0,0,0,0,0,2,NA,40,NA,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
6181,4,0,1,0,0,0,0,32,0,1,0,0,0,0,2,33,0,1,0,0,0,0,1,2,1,2,7,15,3,0,0,0,0,0,0,2,NA,7,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,NA
6183,3,0,1,1,0,0,0,34,0,1,0,0,0,0,4,31,0,1,1,0,0,0,1,3,0,1,2,0,2,0,0,0,0,0,0,1,1,8,60,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
6186,1,0,1,0,0,0,0,28,0,1,0,0,0,0,2,31,0,1,0,0,0,0,1,4,4,1,9,4,3,0,0,0,0,0,0,4,1,2,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
6187,6,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,1,0,0,0,1,3,NA,NA,NA,0,NA,0,0,0,0,0,0,0,2,NA,50,3,0,0,0,0,0,0,1,31,1,1,NA,99,99,99,3,1,3,NA
6188,9,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,64,0,0,0,0,0,1,4,3,NA,NA,NA,0,NA,0,0,0,0,0,0,17,NA,NA,0,1,0,0,0,0,0,0,2,33,3,1,NA,1,2,99,5,1,3,NA
6189,4,0,1,0,0,0,0,36,0,1,0,0,0,0,1,30,0,1,0,0,0,0,1,3,6,1,2,35,3,0,0,0,0,0,0,4,1,9,42,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,NA
6190,5,0,1,1,0,0,0,22,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,10,3,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,2,31,NA,1,1,1,2,4,2,1,2,NA
6191,8,0,1,0,0,0,0,28,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,3,0,2,2,0,1,0,0,0,0,0,0,0,2,NA,56,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
6192,1,0,1,0,0,0,0,31,0,1,0,0,0,0,4,25,0,1,0,0,0,0,1,4,1,1,3,0,3,0,0,0,0,0,0,1,1,2,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
6193,6,0,1,1,0,0,0,34,0,1,0,0,0,0,4,34,0,1,1,0,0,0,1,4,0,2,8,0,3,0,0,0,0,0,0,0,2,3,30,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
6194,8,0,1,1,0,0,0,23,0,1,1,0,0,0,2,26,0,1,0,0,0,0,1,4,0,2,0,2,2,0,0,0,0,0,0,0,2,8,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,NA
6195,6,0,1,1,0,0,0,27,0,1,1,0,0,0,1,32,0,0,1,0,0,0,1,2,6,2,0,NA,3,0,0,0,0,0,0,0,2,8,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
6196,10,0,0,1,0,0,1,24,0,0,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,8,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,1,31,NA,1,1,1,2,99,3,1,2,NA
6198,7,0,1,0,0,0,0,20,0,1,0,0,0,0,4,22,0,1,0,0,0,0,1,3,2,1,2,0,3,0,0,0,0,0,0,2,1,10,62,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,NA
6199,10,0,1,0,0,0,0,24,0,1,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,3,0,2,9,0,3,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,2,31,NA,0,1,1,2,4,2,1,2,NA
6202,7,0,1,1,0,0,0,35,0,0,1,0,0,0,4,32,0,0,1,0,0,0,1,2,1,2,11,0,2,0,0,0,0,0,0,0,2,6,40,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,3,1,1,NA
6203,8,0,1,1,0,0,1,23,0,1,1,0,0,0,1,21,0,1,0,0,0,1,1,2,0,2,1,40,3,0,0,0,0,0,0,0,2,1,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,NA
6204,6,0,0,1,0,0,0,26,0,0,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,0,1,0,0,1,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,1,31,NA,1,1,1,99,99,10,1,2,NA
6205,6,0,1,0,0,0,0,33,0,1,0,0,0,0,4,34,0,NA,0,0,0,0,NA,5,10,1,2,0,3,0,0,0,0,0,0,NA,NA,NA,40,3,0,0,0,0,0,0,2,21,1,1,1,99,2,99,7,1,1,NA
6206,1,0,1,0,0,0,0,33,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,4,3,1,11,0,2,0,0,0,0,0,0,2,1,9,50,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
6209,4,0,1,0,0,0,0,28,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,3,40,1,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,1,31,NA,1,1,1,2,99,2,1,2,NA
6210,4,0,1,1,0,0,0,19,0,1,0,0,0,0,4,24,0,1,1,0,0,0,1,3,0,2,3,0,3,0,0,0,0,0,0,0,2,1,40,NA,0,0,0,0,0,0,1,21,1,1,1,1,99,99,3,1,1,NA
6211,3,0,1,0,0,0,0,31,0,1,0,0,0,0,1,33,0,1,0,0,0,0,1,3,4,1,1,40,2,0,0,0,0,0,0,3,1,2,65,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,3,1,1,NA
6212,6,0,1,1,0,0,0,33,0,1,1,0,0,0,2,33,0,1,0,0,0,0,1,3,3,1,11,26,3,0,0,0,0,0,0,3,1,11,38,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
6213,7,0,1,0,0,0,0,31,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,3,1,1,11,0,3,0,0,0,0,0,0,1,1,11,60,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
6215,6,0,1,0,0,0,0,30,0,1,0,0,0,0,2,33,0,1,0,0,0,0,1,3,2,1,1,NA,1,0,0,0,0,0,0,2,NA,8,45,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
6216,1,0,1,0,0,1,0,32,0,1,0,0,1,0,2,31,0,1,0,0,1,0,1,4,4,1,8,10,3,0,0,0,0,0,0,4,1,7,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,NA
6219,7,0,0,0,0,1,1,31,0,0,0,0,0,1,4,29,0,0,0,0,0,1,1,6,8,2,2,NA,3,0,0,0,0,0,1,25,NA,4,40,3,0,0,0,0,0,1,1,21,1,1,1,1,2,99,8,2,1,NA
6221,9,0,0,1,0,0,0,22,0,0,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,2,31,NA,1,1,1,99,99,3,1,2,NA
6222,4,0,1,0,0,0,0,25,0,1,0,0,0,0,4,25,0,0,0,0,1,0,1,3,5,2,1,15,2,0,0,0,0,0,0,2,2,0,45,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
6223,10,0,0,0,0,0,1,43,0,0,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,4,7,1,6,0,3,0,1,1,0,1,0,NA,NA,NA,0,NA,0,0,0,0,0,0,1,33,NA,1,1,1,2,99,14,1,2,NA
6225,9,0,1,1,0,0,0,28,0,1,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,NA,0,3,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,2,31,NA,1,1,1,2,99,2,1,2,NA
6226,4,0,1,0,0,0,0,33,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,2,2,1,8,0,2,0,0,0,0,0,0,2,2,9,44,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,3,1,1,NA
6229,2,0,1,0,0,0,0,37,0,1,0,0,0,0,2,38,0,1,0,0,0,0,1,3,3,1,9,10,2,0,0,0,0,0,0,3,1,10,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
6230,5,0,1,0,0,0,0,37,0,1,0,0,0,0,1,38,0,1,0,0,0,0,1,3,3,1,13,30,3,0,0,0,0,0,0,2,1,4,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,NA
6231,5,1,0,0,0,0,0,30,1,0,0,0,0,0,1,29,1,0,0,0,0,0,1,3,0,2,13,NA,3,0,0,0,0,0,0,4,1,11,42,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,2,1,NA
6233,4,0,0,0,0,0,0,40,NA,NA,NA,NA,NA,NA,NA,48,0,1,0,0,0,0,1,3,NA,NA,2,0,NA,0,0,0,0,0,0,10,1,11,37,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,4,1,1,NA
6234,4,0,1,0,0,0,0,32,0,1,0,0,0,0,1,34,0,1,0,0,0,0,1,4,5,1,3,30,3,0,0,0,0,0,0,8,1,8,50,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,NA
6235,7,0,1,0,0,0,0,27,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,3,0,1,9,0,NA,0,0,0,0,0,0,0,1,NA,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,NA
6237,1,0,1,0,0,0,0,34,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,5,2,1,1,0,3,0,0,0,0,0,0,2,1,11,42,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
6241,10,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,42,0,0,1,0,0,0,4,2,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,2,NA,0,2,0,0,0,0,0,0,1,31,1,1,NA,99,99,99,5,1,3,NA
6242,4,0,0,0,0,1,0,29,0,1,0,0,0,0,2,31,0,0,0,0,1,0,1,4,3,1,4,0,1,0,0,0,0,0,0,1,1,1,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,NA
6243,9,0,1,0,0,0,1,39,0,1,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,0,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,1,31,NA,1,1,1,99,99,2,1,2,NA
6244,10,0,1,0,0,0,0,41,0,1,0,0,0,0,4,51,0,1,0,0,0,0,4,2,1,2,0,0,2,0,0,0,0,0,0,1,2,0,10,1,0,0,0,0,0,0,2,21,1,1,1,1,99,99,3,1,1,NA
6245,1,0,1,0,0,0,0,29,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,4,1,7,0,3,0,0,0,0,0,0,6,1,8,45,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,NA
6246,3,0,1,0,0,0,0,32,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,2,0,2,11,0,3,0,0,0,0,0,0,1,2,11,50,NA,0,0,0,0,0,0,1,21,1,1,1,99,2,4,3,1,1,NA
6248,5,0,1,0,0,0,0,37,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,2,0,2,NA,0,1,0,0,0,0,0,0,0,2,2,NA,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,NA
6250,9,0,1,0,0,0,0,19,0,1,0,0,0,0,4,21,0,1,0,0,0,0,1,3,2,2,6,0,1,0,0,0,0,0,0,1,2,0,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,NA
6251,3,0,1,0,0,0,0,23,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,3,0,1,8,0,3,0,0,0,0,0,0,2,1,11,44,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,NA
6252,4,0,1,0,0,0,0,34,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,4,1,1,10,0,2,0,0,0,0,0,0,1,1,10,46,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,NA
6254,4,0,1,0,0,0,0,31,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,4,0,1,10,0,3,0,0,0,0,0,0,1,1,8,NA,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,NA
6255,3,0,1,0,0,0,0,31,0,1,0,0,0,0,4,25,NA,NA,0,NA,0,NA,1,3,1,1,10,0,3,0,0,0,0,0,0,NA,1,NA,NA,NA,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
6256,1,0,1,0,0,0,0,32,0,1,0,0,0,0,4,36,0,0,0,0,1,0,1,4,0,1,7,0,3,0,0,0,0,0,0,0,1,11,54,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,NA
6257,4,1,1,1,0,1,0,32,0,1,0,0,0,0,4,27,0,1,0,0,0,0,1,4,0,2,0,0,2,0,0,0,0,0,0,0,2,1,50,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
6258,6,0,1,0,0,0,0,32,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,1,1,11,0,3,0,0,0,0,0,0,1,1,12,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
6260,10,0,0,1,0,0,0,29,0,0,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,2,1,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,2,31,NA,1,1,1,99,99,5,1,2,NA
6261,7,0,1,1,0,0,0,33,0,1,0,0,0,0,1,46,0,1,1,0,0,0,1,3,1,1,2,45,NA,0,0,0,0,0,0,1,1,0,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
6264,7,0,1,0,0,0,0,25,0,1,0,0,0,0,4,20,0,1,0,0,0,0,1,3,0,2,7,0,2,0,0,0,0,0,1,1,2,11,48,3,0,0,0,0,0,1,1,21,1,1,1,1,2,99,5,1,1,NA
6266,8,1,0,0,0,0,0,34,1,0,0,0,0,0,1,37,1,0,0,0,0,0,1,3,1,2,10,40,3,0,0,0,0,0,0,3,2,14,45,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
6267,3,0,1,0,0,0,0,37,0,1,0,0,0,0,2,39,0,1,0,0,0,0,1,4,4,1,11,5,2,0,0,0,0,0,0,2,1,1,47,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
6268,8,0,0,1,0,0,1,27,0,0,1,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,10,2,2,0,3,0,0,1,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,2,31,NA,1,1,1,2,4,5,1,2,NA
6269,9,0,0,0,0,0,1,48,0,0,0,0,0,1,1,42,0,0,0,0,0,1,1,2,3,2,1,38,1,0,0,0,0,0,0,9,2,4,38,1,0,0,0,0,0,0,2,21,1,NA,1,1,2,4,5,1,1,NA
6270,8,0,1,0,0,0,0,41,0,1,0,0,0,0,1,35,0,1,0,0,0,0,1,3,3,2,7,46,3,0,0,0,0,0,0,3,2,8,NA,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
6271,5,0,1,0,0,0,0,29,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,0,1,11,0,1,0,0,0,0,0,0,0,1,7,NA,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,NA
6273,5,0,1,0,0,0,0,27,0,1,0,0,0,0,4,30,0,0,0,0,1,0,1,3,1,2,11,0,3,0,0,0,0,0,0,1,2,3,60,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
6277,9,0,1,0,0,0,0,21,0,1,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,0,0,3,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,2,31,NA,0,1,1,99,99,3,1,2,NA
6278,4,0,1,0,1,0,0,30,0,1,0,0,0,0,2,39,0,0,0,1,1,0,1,3,2,1,9,20,2,0,0,0,0,0,0,2,1,11,60,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
6279,9,0,1,0,0,0,0,31,NA,1,NA,NA,0,0,NA,35,0,1,0,NA,NA,0,1,2,6,1,NA,0,2,0,0,0,0,0,0,6,1,9,35,NA,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,NA
6281,2,0,1,0,0,0,0,34,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,4,2,1,11,0,3,0,0,0,0,0,0,2,1,11,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
6282,8,0,1,0,0,0,0,23,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,2,0,2,11,0,3,0,0,0,0,0,0,2,2,9,30,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
6283,5,0,1,0,0,0,0,32,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,4,4,1,10,0,2,0,0,0,0,0,0,2,1,1,45,2,0,0,0,0,0,0,1,21,1,NA,1,99,99,99,4,1,1,NA
6284,9,0,0,0,1,0,0,35,0,0,0,1,1,0,4,39,0,0,0,1,1,0,4,2,2,2,0,0,3,0,0,0,0,0,0,0,2,6,0,3,0,0,0,0,0,0,1,21,1,1,1,99,2,99,3,1,1,NA
6285,9,0,1,0,0,0,0,37,0,1,0,0,0,0,4,26,0,1,0,0,0,0,1,2,0,2,3,0,1,0,0,0,0,0,0,0,2,0,60,1,0,0,0,0,0,0,2,21,1,1,1,1,99,99,4,1,1,NA
6287,6,0,1,1,0,0,1,33,0,1,1,0,0,0,1,33,0,0,0,0,0,1,1,4,3,2,0,50,3,0,0,0,0,0,0,3,2,1,60,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,NA
6288,6,1,0,0,0,0,0,30,1,0,0,0,0,0,1,35,1,0,0,0,0,0,1,2,1,2,11,36,3,0,0,0,0,0,0,3,2,10,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
6289,7,1,0,0,0,0,0,26,1,0,0,0,0,0,4,41,1,0,0,0,0,0,1,3,3,2,4,5,3,0,0,0,0,0,0,3,2,4,40,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
6290,5,0,1,1,0,0,0,21,0,1,1,0,0,0,2,25,0,1,0,0,0,0,1,3,3,2,9,28,1,0,0,0,0,0,0,3,2,8,60,2,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,NA
6292,8,0,1,1,0,0,0,32,0,0,1,0,0,0,4,33,NA,0,NA,NA,0,NA,NA,3,0,1,11,0,3,0,0,0,0,0,0,NA,1,11,0,NA,0,0,0,0,0,0,1,21,1,1,1,99,2,4,3,1,1,NA
6293,4,0,0,0,0,1,0,31,0,0,0,0,1,0,2,36,0,NA,NA,NA,NA,NA,NA,3,1,1,13,16,3,0,0,0,0,0,0,1,NA,6,0,NA,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
6294,5,0,0,1,0,0,1,34,0,0,1,0,0,0,1,27,0,0,0,0,0,1,1,4,1,2,9,32,3,0,0,0,0,0,0,0,1,2,NA,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
6295,1,0,1,1,0,0,0,35,0,1,1,0,0,0,1,37,0,0,1,0,0,0,1,4,4,1,7,10,3,0,0,0,0,0,0,6,1,9,60,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,NA
6296,3,0,1,0,0,0,0,36,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,4,3,1,1,0,3,0,0,0,0,0,0,4,1,11,44,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
6297,9,0,1,1,0,0,0,21,0,1,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,4,0,1,5,0,2,1,1,1,0,1,1,NA,NA,NA,0,NA,0,0,0,0,0,0,1,31,NA,1,1,1,2,99,3,1,2,NA
6298,7,0,0,0,0,1,1,36,0,0,0,0,0,1,1,37,0,0,0,0,0,1,1,4,3,2,11,42,2,0,0,0,0,0,0,3,2,4,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,NA
6299,7,0,0,0,0,1,0,28,0,1,0,0,0,0,2,33,0,1,0,0,0,0,1,3,1,1,4,37,3,0,0,0,0,0,0,2,1,10,NA,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
6300,8,1,1,0,0,0,0,40,1,0,0,0,0,0,2,32,0,1,0,0,0,0,1,2,3,2,NA,0,3,0,0,0,0,0,0,3,2,0,45,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,4,1,1,NA
6301,4,0,1,0,0,0,0,33,0,1,0,0,0,0,2,30,0,1,0,0,0,0,1,4,1,1,13,12,2,0,0,0,0,0,0,1,1,11,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
6303,6,0,1,0,0,0,0,33,0,1,0,0,0,0,2,32,0,NA,0,0,0,NA,NA,3,3,1,4,10,3,0,0,0,0,0,0,3,NA,NA,0,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
6304,6,0,1,0,0,0,0,24,0,1,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,4,0,2,0,0,1,1,0,1,0,0,1,NA,NA,NA,0,NA,0,0,0,0,0,0,1,31,NA,1,1,1,2,4,3,1,2,NA
6306,9,0,1,0,0,0,0,33,0,1,0,0,0,0,4,34,NA,1,NA,0,0,NA,NA,3,1,2,8,0,3,0,0,0,0,0,0,4,NA,7,4,NA,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
6307,2,0,0,1,0,0,0,35,0,1,1,0,0,0,2,38,0,0,1,0,0,0,1,3,5,1,11,20,3,0,0,0,0,0,0,5,1,11,60,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,7,1,1,NA
6309,8,0,1,1,0,0,0,24,0,1,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,3,0,2,NA,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,2,33,NA,1,1,1,99,99,4,1,2,NA
6310,7,0,1,1,0,0,0,28,0,1,0,0,0,0,2,34,0,1,1,0,0,0,1,3,1,1,2,42,3,0,0,0,0,0,0,2,1,2,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,NA
6311,5,0,1,0,0,0,0,32,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,4,1,10,0,2,0,0,0,0,0,0,4,1,0,43,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,NA
6312,9,0,0,0,0,1,0,33,0,0,0,0,1,0,4,36,0,0,0,0,1,0,1,2,2,2,2,0,3,0,0,0,0,0,0,2,2,2,43,NA,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
6313,3,0,0,0,0,1,0,29,0,0,0,0,1,0,4,41,0,0,0,0,1,0,1,3,2,2,3,0,3,0,0,0,0,0,0,1,2,7,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,2,1,NA
6314,7,0,1,0,0,0,0,28,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,1,1,1,0,2,0,0,0,0,0,0,3,1,0,50,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
6315,9,0,1,0,0,0,0,32,0,1,0,0,0,0,2,30,1,NA,NA,0,NA,NA,1,3,4,1,NA,0,3,0,0,0,0,0,0,2,1,1,45,2,0,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,NA
6316,5,0,1,1,0,0,0,30,0,1,0,0,0,0,1,29,0,1,1,0,0,0,1,3,1,1,10,NA,2,0,0,0,0,0,0,2,2,8,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
6319,7,0,1,0,0,0,0,22,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,5,NA,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,2,31,NA,1,1,1,99,99,3,1,2,NA
6320,8,0,1,1,0,0,0,33,0,1,0,0,0,0,2,28,0,NA,NA,NA,0,0,1,4,1,1,9,40,1,0,0,0,0,0,0,NA,1,9,0,NA,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,NA
6321,2,0,1,0,0,0,0,27,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,7,1,11,0,3,0,0,0,0,0,0,7,1,9,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,NA
6322,1,0,1,0,0,0,0,43,0,1,0,0,0,0,4,48,0,1,0,0,0,0,1,3,5,1,10,0,3,0,0,0,0,0,0,3,1,1,48,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,NA
6323,6,0,1,0,0,0,0,29,0,1,0,0,0,0,2,29,0,1,0,0,0,0,1,4,1,1,9,12,3,0,0,0,0,0,0,1,1,11,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,NA
6324,10,0,1,1,0,0,0,33,0,1,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,7,0,1,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,1,31,NA,1,1,99,2,99,3,1,2,NA
6325,8,0,1,0,0,0,0,21,0,1,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,0,NA,1,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,1,31,NA,1,1,99,99,99,3,1,2,NA
